Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
bbb6QZReetkrrubqGWJokQ,Pulqueria,11 Doyers St,"{'latitude': 40.71448, 'longitude': -73.99819}",505,3.5,10013
kJCjKpwcOFA1fal0fuNVRg,Tacoria,24-26 Erie st,"{'latitude': 40.721858, 'longitude': -74.044181}",269,4.5,07302
foAYWheDCF9wUyKPuOGYow,Mole,1735 2nd Ave,"{'latitude': 40.78033, 'longitude': -73.950306}",426,3.5,10128
Ck09FempamAKGSPsV_bX-A,Xixa,241 S 4th St,"{'latitude': 40.7104, 'longitude': -73.95854}",665,4.5,11211
DTKKEogIt2wQm4UULYVGug,Mad Dog & Beans Mexican Cantina,83 Pearl St,"{'latitude': 40.704168, 'longitude': -74.010261}",1049,3.5,10004
LdbANxQjzdvzBqUESYTUnw,Los Tacos No. 1,125 Park Ave,"{'latitude': 40.751566, 'longitude': -73.977476}",163,4.5,10017
iaMuLypgQa8yaDWOOmlGVg,Zona Tribeca,353 Greenwich St,"{'latitude': 40.71865, 'longitude': -74.01008}",63,3.5,10013
5SOM3bh1R5K3RZ9E20TxUg,Alma Restaurant,187 Columbia St,"{'latitude': 40.68557, 'longitude': -74.00215}",543,3.5,11231
0KdTQUZRpnm7keKnUpD99g,El Coco,104 W 73rd St,"{'latitude': 40.77813, 'longitude': -73.97869}",19,4.0,10023
ZIfh0Vv86ktGZDdM3YME-w,Mexico Lindo Restaurant,459 2nd Ave,"{'latitude': 40.73981, 'longitude': -73.97984}",270,3.5,10010
DICO4Og4KD7gWgZzR1ldng,Taqueria Nixtamal,115 Delancey St,"{'latitude': 40.71827, 'longitude': -73.98806}",23,4.5,10002
ePqKbqXFBCbwBaWiN2Jo9w,Ampersand,294 3rd Ave,"{'latitude': 40.7386178790617, 'longitude': -73.9834206895483}",254,4.5,10010
FXgSgiLg6xgOO8zrG51mzg,Claro,284 3rd Ave,"{'latitude': 40.6773587963142, 'longitude': -73.9861984489446}",311,4.0,11215
zASGm-RyRNTY2xQir2nV_w,Jajaja Mexicana,119 Kent Ave,"{'latitude': 40.720138288951354, 'longitude': -73.96157921170422}",94,4.5,11249
bVi0Rk_GfkrJJELLXaqEeA,Dos Toros Taqueria,636 Lexington Ave,"{'latitude': 40.7592114, 'longitude': -73.9706706}",100,3.0,10022
_2jMPuiK-7nLepFdPu2TTQ,345 Cantina,345 E 6th St,"{'latitude': 40.72665, 'longitude': -73.98651}",11,4.5,10003
hJrZIHNRVUuC_PXAORxj9g,Favela Cubana,543 LaGuardia Pl,"{'latitude': 40.7284702112794, 'longitude': -73.9979839324952}",1227,4.0,10012
jf95dOTlZB7oPWz9JLgaQA,Borrachito Taqueria & Spirits,206 Avenue A,"{'latitude': 40.7294609, 'longitude': -73.980749}",72,4.0,10009
gZqraVPjHNZN03duxEX1mw,Tacoria,208 Washington Ave,"{'latitude': 40.73915015370283, 'longitude': -74.0307057}",41,4.0,07030
LyCE268_fz_MAZieFZY1lA,El Cantinero,86 University Pl,"{'latitude': 40.73364, 'longitude': -73.99324}",585,3.0,10003
ifGXrRqs-zp6ek7LsoozrQ,Taqueria Diana,129 2nd Ave,"{'latitude': 40.7284337609976, 'longitude': -73.9879844318771}",782,3.5,10003
BxnrBKdLwdaEXyq97uxgKg,Cascalote Latin Bistro,2126 2nd Ave,"{'latitude': 40.79271, 'longitude': -73.94069}",387,4.5,10029
GCx7TnLKgLtUcXLIfQYfFA,Casa Azul,369 7th Ave,"{'latitude': 40.66549, 'longitude': -73.98259}",144,4.5,11215
XPbcjRWxumT4ZQr-7uqOAw,Los Tacos No.1,340 Lafayette St,"{'latitude': 40.726157, 'longitude': -73.9946634}",90,4.5,10012
NcIUA8l_kmbPEwqI9lzELg,Anejo,668 10th Ave,"{'latitude': 40.762577, 'longitude': -73.992919}",823,3.5,10036
GXK3j99VZK-7JJ0YrtIR0w,Parada 47,526 W 47th St,"{'latitude': 40.763092, 'longitude': -73.99443}",65,4.0,10036
NvyOagUcodDPHSDF5Vhbmg,Skinny's Cantina,4705 Center Blvd,"{'latitude': 40.7457158661738, 'longitude': -73.9563131306885}",599,3.0,11109
9fG8-RRh1rzuCKN2TmF-QQ,5ive Spice,227 Mulberry St,"{'latitude': 40.722598, 'longitude': -73.996272}",651,4.5,10012
pcQ9ld7xuX9EXTCAoakkbQ,Tacombi,74 Broad St,"{'latitude': 40.70468776591344, 'longitude': -74.0116733}",118,4.0,10004
-Qn5nXGhxWHNePA0dYmPSg,Tacos Times Square,43 West 55st,"{'latitude': 40.76253, 'longitude': -73.97671}",119,4.0,10019
5PIEHs-0Jv-tS8bjDrypew,Taco Tumba,30-10 Steinway St,"{'latitude': 40.76372534484979, 'longitude': -73.9154483}",102,4.0,11103
MxrjY6myVl8vK0YvCT4r4g,Las Delicias Mexicanas,2109 3rd Ave,"{'latitude': 40.79735, 'longitude': -73.94009}",87,4.0,10029
l0ZOGV9tohkpfHiZ-3XSRg,Friducha,946 Manhattan Ave,"{'latitude': 40.73152, 'longitude': -73.95432}",133,4.0,11222
jB5fXguSmlX65asSB3KIfQ,Charrito's Restaurant,974 Blvd E,"{'latitude': 40.77707, 'longitude': -74.0136}",781,3.0,07086
OwV-MtDBC2H08rVcBqP2mA,Pio Pio 8,604 10th Ave,"{'latitude': 40.760506289326, 'longitude': -73.994564488901}",2541,4.0,10036
mpPZhqTzk2_Pz35gBQnbCw,Santa Fe BK,178 N 8th St,"{'latitude': 40.718101199815685, 'longitude': -73.95677762208928}",71,4.5,11211
bm1r5T7vc9dHws3tD6Y0sQ,Street Taco,2672 Broadway,"{'latitude': 40.79821, 'longitude': -73.96887}",41,4.0,10025
g6epuiA0PVw3-Ed33iDmzw,Kaña SoHo Bar,324 Spring St,"{'latitude': 40.725869, 'longitude': -74.009477}",5,5.0,10013
v7hwkFxrz2pORrT9Fiiovw,La Lupe,9 Jefferson St,"{'latitude': 40.69725, 'longitude': -73.93517}",198,3.5,11206
1HPdyg0OLRkjHeixVmbu0Q,Cocina Del Sur,40 W 38th St,"{'latitude': 40.7515296936035, 'longitude': -73.9846572875977}",150,4.0,10018
8PhwiTru5teSaZ8C6hrIww,Casa Mono,52 Irving Pl,"{'latitude': 40.7359281440206, 'longitude': -73.9871550967319}",1379,4.0,10003
mhrLDFTxUzW2koRAzjlt5g,Chavela's,736 Franklin Ave,"{'latitude': 40.673484, 'longitude': -73.957267}",1257,4.0,11238
hyNYHig0zs4cku1vgVE7Jw,Pesce lulu Seafood Kitchen,601 Lexington Ave,"{'latitude': 40.75878, 'longitude': -73.97048}",19,4.5,10022
57eZSBD62IdVmV3pYuzO4w,Barrio Taqueria,33-02 34th Ave,"{'latitude': 40.758655, 'longitude': -73.925633}",102,4.0,11106
qCf1QN11Qdncpqb7PhuyVw,The Rag Trader & Bo Peep Cocktail and Highball Store,70 W 36th St,"{'latitude': 40.75059, 'longitude': -73.98628}",739,4.5,10018
XO6IbZn2oxonPrfcXHK4HA,Casa Mexicana,894 Amsterdam Ave,"{'latitude': 40.7989892, 'longitude': -73.966955}",221,4.0,10025
EZZh8594pRwAM1e_WVGeFA,Organic Mexican Food,50th Street & 6th Ave,"{'latitude': 40.7598992013858, 'longitude': -73.9804509576337}",5,4.0,10020
HjvCwjM0EkFoYo8TFHjfww,Arre Sinaloa,4605 Park Ave,"{'latitude': 40.77804222204433, 'longitude': -74.0175949037075}",29,5.0,07087
ApzxIf8AYh3MEgvF63Zuvw,Cantina 48,605 W 48th St,"{'latitude': 40.76497, 'longitude': -73.99607}",12,3.5,10036
f7g3GhoQs9nQVTJEL2p48Q,Gran Electrica,5 Front St,"{'latitude': 40.7027, 'longitude': -73.99314}",523,3.5,11201
n7wiN5Ergd_BSzBHVp8-SQ,Los 3 Charros,57 Lenox Ave,"{'latitude': 40.8001, 'longitude': -73.95143}",26,4.5,10026
dy48bFMiPiZ56ZkQsbSpHw,Frida's Favorites,North Broadway,"{'latitude': 40.7488436855265, 'longitude': -73.9880524849005}",4,4.5,10001
iK2jJQA72XRjf4nUD3cAnA,Tortilleria Mexicana Los Hermanos,271 Starr St,"{'latitude': 40.7066299, 'longitude': -73.92198}",773,4.0,11237
mBFnE5EDUwpZiEsSf_1piA,Los Tacos City Habanero,48th Ave Vernon Blvd,"{'latitude': 40.7440144504923, 'longitude': -73.9537688118532}",82,4.5,11101
8zDdTqBIxXNcEFY63C8rWQ,Seamore's  Market Bar,152 W 52nd St,"{'latitude': 40.762577, 'longitude': -73.981442}",21,4.5,10019
ftL-f4OoFFshVYSZwTOrYA,The Owl's Tail,215 W 75th St,"{'latitude': 40.781040643739, 'longitude': -73.9807120224114}",123,4.0,10023
-vBfKWJ1v9YdJQT5XUbcBQ,Le Botaniste,833 Lexington Ave,"{'latitude': 40.7649986274526, 'longitude': -73.9659830279587}",454,4.5,10065
RThvexVhZQ8KA6JAr0UkCQ,Casa Adela,66 Loisaida Avenue,"{'latitude': 40.722650655675935, 'longitude': -73.97974337731952}",563,4.0,10009
wygR5Tl5bS42ojSGEZHf8w,Bar Cima,30 W 39th St,"{'latitude': 40.75213, 'longitude': -73.98383}",3,5.0,10018
xIi-TO8iDQCy1ZSHe11_Zw,El Paso Taqueria,64 E 97th St,"{'latitude': 40.787296295166, 'longitude': -73.9528121948242}",258,3.0,10029
Th9rQGHSR1C96tMa7kQN5A,Etérea,511 E 5th St,"{'latitude': 40.72469937616872, 'longitude': -73.9837465054878}",68,4.5,10009
zjnnccSIpMdx5fN-MxAr_w,La Superior,295 Berry St,"{'latitude': 40.71357, 'longitude': -73.96363}",631,3.5,11211
StpOKezaW-AyN2xA1EJKvw,Victor's Cafe,236 W 52nd St,"{'latitude': 40.7629499, 'longitude': -73.98403}",1635,4.0,10019
2VdLKWG8e3bT7fTng4UNBg,Calabrije's Margaritas & Tacos,1619 York Ave,"{'latitude': 40.77555277141703, 'longitude': -73.9478079705522}",23,3.5,10028
WgAJUrVaMcMtQxsiIc02sQ,Quesadillas Doña Maty,228 E 116th St,"{'latitude': 40.7972183, 'longitude': -73.9390182}",65,4.0,10029
9YXvNE2jpEhA4k6M8WDH7A,Ñaño Ecuadorian Kitchen,691 10th Ave,"{'latitude': 40.7631, 'longitude': -73.99335}",622,4.5,10036
tk5cnLJDAlUmX_ZYBGzw1w,Tacos y quesadillas,1280 Lexington Ave,"{'latitude': 40.77993, 'longitude': -73.95546}",22,4.5,10028
zT93JCAGIuHkLaD2YenUgQ,Los Cuernos,499 Washington Blvd,"{'latitude': 40.72598, 'longitude': -74.03594}",210,3.5,07310
Rc1lxc5lSKJYd162JHNMfQ,Bea,403 W 43rd St,"{'latitude': 40.7591968, 'longitude': -73.9923361}",2809,4.0,10036
vC5XPdWzKa-c8iUQlUwEUQ,Orale Mexican Kitchen,1426 Willow Ave,"{'latitude': 40.75493, 'longitude': -74.02968}",312,4.0,07030
AIKjw2QLvVNdha3TciJYzg,Boqueria Soho,171 Spring St,"{'latitude': 40.7249227818105, 'longitude': -74.00215536627918}",1221,4.0,10012
8A7qOO6r1ZpZwVaYndA6-A,Electric Burrito,81 St Marks Pl,"{'latitude': 40.727858, 'longitude': -73.985473}",133,4.5,10003
8_NilECM6qg_L7WYb25uNw,Luchadores,87 South St,"{'latitude': 40.70582, 'longitude': -74.00411}",130,4.0,10038
jFYEsw6_4y4VMpSVB863sw,Mojave,22-36 31st St,"{'latitude': 40.7753290076368, 'longitude': -73.9119911693115}",790,3.5,11105
LvzN8TrUGJRj_UkJV0cAtQ,Empanada Mama - Hell's Kitchen,765 9th Ave,"{'latitude': 40.76441, 'longitude': -73.9885}",2909,4.0,10019
mhhTORjUdXj-UIDjyGmhBg,Estiatorio Milos - Midtown New York,125 W 55th St,"{'latitude': 40.763541894630784, 'longitude': -73.97902511983438}",1044,4.0,10019
QqrEF8_ZQCGi63cL10J5oA,Chola,232 E 58th St,"{'latitude': 40.76016, 'longitude': -73.96582}",665,4.0,10022
RLjlJPtciMdE2nEurLmmNQ,La Casa de Los Tacos,290 County Ave,"{'latitude': 40.7740104861106, 'longitude': -74.06321}",254,4.0,07094
Pda9zJfg0pRABp9krlJh3Q,El Rey Del Sabor,43RD And 6th Ave,"{'latitude': 40.7555250546562, 'longitude': -73.9836306448101}",30,4.0,10036
JAL8di-znskAHDTrLIdhfg,For All Things Good,343 Franklin Ave,"{'latitude': 40.687630013555, 'longitude': -73.9568200707436}",45,4.5,11238
MwyEUg5EXuqTf1mjKU08ng,Xolo,29 Dunham Pl,"{'latitude': 40.71153, 'longitude': -73.96761}",23,4.5,11249
5IGFJRN06HiclnivxaFThQ,El Pote Español Restaurant,718 2nd Ave,"{'latitude': 40.74754, 'longitude': -73.9735}",216,4.0,10016
DiHm4iIAQhqMKfjsrBPvZw,Socarrat Paella Bar - Chelsea,259 W 19th St,"{'latitude': 40.7426956, 'longitude': -73.9995488}",1272,4.0,10011
bdGaFXlocJSuQnGWYaVMyQ,Mayahuel,32-7 34th Ave,"{'latitude': 40.759372, 'longitude': -73.926076}",18,4.5,11106
MS32PBIYzOcYmO0b7aDRbw,Pia,425 W 15th St,"{'latitude': 40.74247, 'longitude': -74.00658}",10,5.0,10011
H08vCdbcP3oy0cBEKqM5KQ,El Rey del Sabor,166 E 60th St,"{'latitude': 40.7622400274526, 'longitude': -73.9663818196397}",73,4.0,10021
7RgdHGMY9Xa2Ur5y7vSBZQ,Homemade Taqueria,45-09 34th Ave,"{'latitude': 40.7546939084048, 'longitude': -73.9165629007979}",400,4.0,11101
z5hRX3iJ5Ty_S38iG_WY3Q,Tanner Smiths,204 W 55th St,"{'latitude': 40.76442, 'longitude': -73.98169}",1992,4.5,10019
1Ylu26XW3F6gSJWdFw6-8g,Great Burrito,100 W 23rd St,"{'latitude': 40.7428322, 'longitude': -73.9930115}",265,4.0,10011
RyEd54MOTc5OcYtOiDt11g,Iguana Restaurant & Dance Lounge,240 W 54th St,"{'latitude': 40.7642063, 'longitude': -73.9832105}",941,3.0,10019
0XuJtcq9nMdAWyhJ_fZC-w,Virgin Mary Tacos,370 E 28th St,"{'latitude': 40.7400398, 'longitude': -73.9766541}",8,5.0,10016
h8uXSLLFAdgltp36x0sXJQ,Chofi Birria,1706 Summit Ave,"{'latitude': 40.76468, 'longitude': -74.0392}",145,4.5,07087
0aQke5yyTjdfzj3onxPJkA,Citrico Cafe,3290 36th St,"{'latitude': 40.758009, 'longitude': -73.923307}",90,4.0,11106
8WnHtvMdPWE66eSkUdbLhQ,Flip Sigi,131 7th Ave S,"{'latitude': 40.7344965, 'longitude': -74.0020674}",932,4.0,10014
fhqAmrQsX45YQ9zyvZ938g,Tortazo,1123 Broadway,"{'latitude': 40.74332, 'longitude': -73.98924}",62,4.0,10010
C3N8N3_ja6F_HsBE3r2bAg,Tacos Y Quesadillas,299 E 69th St,"{'latitude': 40.766867, 'longitude': -73.959839}",7,5.0,10021
KNo4WyHcQ8Kwd4zXy_mhfA,El Cantante,110 Leroy St,"{'latitude': 40.73019, 'longitude': -74.00762}",2,4.0,10014
qLUH_0H8ct_DTSqrjwd3DQ,DORADO Tacos & Quesadillas,570 Lexington Ave,"{'latitude': 40.757137, 'longitude': -73.972584}",29,3.5,10022
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,1838 7th Ave,"{'latitude': 40.800338992692026, 'longitude': -73.95497594715312}",564,4.0,10026
m8z1eTTetr-JbSM1HU2t6Q,Tacos Y Quesadillas Mexico,924 9th Ave,"{'latitude': 40.7686908, 'longitude': -73.9849574}",50,4.0,10019
yKPRuBvD3ScCc18QrZ4Y6w,El Porton,3151 Broadway,"{'latitude': 40.81452, 'longitude': -73.95966}",212,3.5,10027
5LO5C4doYF_UP2OB29zYMg,Empellón Taqueria,230 W 4th St,"{'latitude': 40.7341219, 'longitude': -74.0030294}",751,3.5,10014
uQ0kF3fiJFDm0oDVRaMBkw,Carla,25-03 40th Avenue,"{'latitude': 40.753517, 'longitude': -73.937647}",133,4.5,11101
O-n0wC7S1klkEsapuxhO_Q,Ensenada,168 Borinquen Pl,"{'latitude': 40.7105293956958, 'longitude': -73.95418263068801}",13,4.0,11211
anBWvFPOce4nl3qLX-H6Rg,El Mero Mero,35-57 38th St,"{'latitude': 40.753834323302, 'longitude': -73.923701159656}",128,4.5,11101
0o0s6bUIuy0LTGNR3xYzzw,Dos Toros Taqueria,1111 Lexington Ave,"{'latitude': 40.7739509, 'longitude': -73.9594762}",404,3.5,10075
mmAlHhnTDXIohPC3wfl0hQ,Mesa Coyoacan,372 Graham Ave,"{'latitude': 40.715528, 'longitude': -73.944273}",823,4.0,11211
cUyfnb3E7HvzNfbTgTjl_Q,Despaña Fine Foods & Tapas Cafe,408 Broome St,"{'latitude': 40.721094, 'longitude': -73.9978255}",594,4.5,10013
frWu5KfSULdCHd0GmA-ytw,La Palapa,77 St Mark's Pl,"{'latitude': 40.727969, 'longitude': -73.985604}",753,3.5,10003
YKfj-CUjgb9xQ1kN_bhNLg,Forget Me Not,138 Division St,"{'latitude': 40.714498871349, 'longitude': -73.9915559401866}",207,4.0,10002
jeWIYbgBho9vBDhc5S1xvg,Chano's Cantina,35-55 31st St,"{'latitude': 40.756621, 'longitude': -73.929336}",214,4.0,11106
Pf3tk5fYN-GVxXWRokjIWg,Colonia Verde,219 Dekalb Ave,"{'latitude': 40.6897354125977, 'longitude': -73.970703125}",228,4.0,11205
4pj4ol7lXiytDD-BTKe3kg,Las Santas,572 Fulton St,"{'latitude': 40.6882, 'longitude': -73.97953}",303,4.0,11217
nzsInryiJhLei5cwThIrZA,Viva Birria,153 Ludlow St,"{'latitude': 40.72091, 'longitude': -73.98805}",14,4.5,10002
AnAZaBsEuBjYvzaPMTN0oQ,Flats Fix,28 E 16th St,"{'latitude': 40.7365039, 'longitude': -73.9910582}",244,3.5,10003
53zd9Zi8EKMpLd6OXNm8Mw,Emporium Brasil,15 W 46th St,"{'latitude': 40.75653, 'longitude': -73.97989}",290,4.0,10036
LJTGRkX5yWoqx1jJ7E4zqw,Haymaker Bar and Kitchen,252 W 29th St,"{'latitude': 40.7487508496393, 'longitude': -73.995229748466}",381,4.0,10001
Xak3sB5LkJgjgYYf6_hQLA,Casa Taqueria,40 Gold St,"{'latitude': 40.70875, 'longitude': -74.00583}",93,4.0,10038
IOHaEgK1zDvUvB3SfKuGCw,Parker & Quinn,64 W 39th St,"{'latitude': 40.752586217581296, 'longitude': -73.9850713153442}",1593,4.0,10018
aTBxCoZDOnqAXPDdQmrxMg,Taqueria Mexico 2000,131 Grand St,"{'latitude': 40.71509, 'longitude': -73.96246}",38,4.0,11249
ssGhu4n3emZ9kEPVf371IQ,Cookshop,156 10th Ave,"{'latitude': 40.745731881448236, 'longitude': -74.00540454907613}",2281,4.0,10011
rdSvooYVyQ2q0IKvUKYMyg,Tacombi,27-10 43rd Ave,"{'latitude': 40.74771504742684, 'longitude': -73.941554}",92,3.5,11101
ISxL2HWJNCazHAdy5oblJA,Coney Shack,100 Pearl St,"{'latitude': 40.76140851579951, 'longitude': -73.98063545283277}",305,4.5,10004
MNNpsRXe7Wt5m3Jla9Wk0w,The Alcove,41-11 49th St,"{'latitude': 40.7459065, 'longitude': -73.915103}",1067,5.0,11104
_WhV2UWBj6ULaLlo_I9FMg,El Encanto De Lola 2,175 Lenox Ave,"{'latitude': 40.80389, 'longitude': -73.94865}",103,3.5,10026
uVfOB37NyYEGRs5FITM-nQ,Leyenda,221 Smith St,"{'latitude': 40.68431, 'longitude': -73.99197}",307,4.0,11201
zNcDCPiUsE5aT6jyaCVtmA,Fresco's Cantina,12-14 31st Ave,"{'latitude': 40.76837, 'longitude': -73.93303}",290,4.5,11106
vYB5bZOJQkmBquzQ8D23-w,Comodo,23 Lexington Ave,"{'latitude': 40.73981, 'longitude': -73.98436}",47,4.0,10010
KzJYO3-2k9XJhOHVpXayZQ,Empellón Al Pastor East Village,132 St Marks Pl,"{'latitude': 40.72668, 'longitude': -73.98336}",286,3.5,10009
Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,45-40 Center Blvd,"{'latitude': 40.748216, 'longitude': -73.956973}",3739,4.0,11109
eTR6nfHvQzvKX7Dcd6JrfA,District Social,252 W 37th St,"{'latitude': 40.7535743713379, 'longitude': -73.9914321899414}",725,4.0,10018
k3iUNUGsl-xpQ_EsOfTadA,Ollin Restaurant,339 E 108th St,"{'latitude': 40.7912288, 'longitude': -73.9395386}",456,4.0,10029
6rM-N1SBbKPC7DWZNg5awQ,Los Portales,2508 Broadway,"{'latitude': 40.7631768211379, 'longitude': -73.9282260153443}",315,4.0,11105
eW0p8TpZa-_BFG53B7tHgQ,Alcala Restaurant,246 E 44th St,"{'latitude': 40.751148223877, 'longitude': -73.971809387207}",180,4.0,10017
PZKJirrvQt8VPSnMnOzlQw,For All Things Good,314 Grand St,"{'latitude': 40.71272, 'longitude': -73.957}",8,4.5,11211
r0Krxbk7O1KRjgvOYMHMug,EL Gallo Taqueria,369 Broome St,"{'latitude': 40.719886, 'longitude': -73.995982}",69,4.0,10013
fVslDZ8dGsVmcRhS0R0kFg,Huertas,107 1st Ave,"{'latitude': 40.726856, 'longitude': -73.986251}",343,4.0,10003
m3C3d47Bh4NJHGXvT6Rqbg,Mexico 2000 Restaurant,369 Broadway,"{'latitude': 40.70765, 'longitude': -73.95493}",181,3.5,11211
LHxZgTddXIp_S1sL3nNG9w,Park Avenue Tavern,99 Park Ave,"{'latitude': 40.75031, 'longitude': -73.9783999}",943,4.0,10016
Yilk_Ucz4L6w9EmvAS2gHg,Taqueria Coatzingo,7605 Roosevelt Ave,"{'latitude': 40.74721811502443, 'longitude': -73.88932086686563}",484,4.0,11372
FkA9aoMhWO4XKFMTuTnl4Q,Atla,372 Lafayette St,"{'latitude': 40.7271874, 'longitude': -73.9938924}",369,3.5,10012
J6EsXebZbacSOoIjpQRocQ,Baby Brasa,173 7th Ave S,"{'latitude': 40.73595, 'longitude': -74.0012}",972,3.5,10014
sshS0FJ6tKkmLCcEKXyVkA,"El Tepeyac Food Market: Carniceria, Grocery & Taqueria",1621A Lexington Ave,"{'latitude': 40.789743, 'longitude': -73.947903}",56,4.5,10029
CfOBb6NU2awo8xclJpKU3g,Chela Park Slope,408 5th Ave,"{'latitude': 40.67032, 'longitude': -73.98569}",633,4.5,11215
pil3w2-2REoXBwEToYZ_tQ,Bar Moga,128 W Houston St,"{'latitude': 40.72787, 'longitude': -74.00107}",287,4.0,10012
SP4bvMvxel_UPdof_er3HA,Taco Mahal,73 7th Ave S,"{'latitude': 40.73235768476899, 'longitude': -74.00332645767203}",786,4.5,10014
98Bm2w9RzNJQZo4U3jSgQQ,Tacos Times Square,134 E 27th St,"{'latitude': 40.7417320336149, 'longitude': -73.9823354903991}",148,4.0,10016
jzVv_21473lAMYXIhVbuTA,De Mole Astoria,4220 30th Ave,"{'latitude': 40.7625999, 'longitude': -73.9129028}",412,4.0,11103
XGdUYzkPkX94RoLlPDymeQ,Tacos Y Quesadillas Mexico,2030 Broadway Ave,"{'latitude': 40.777487, 'longitude': -73.982069}",39,4.0,10023
jjosc19o7g0PQ7OjpB1xZw,adelitas,23-07 Steinway St,"{'latitude': 40.77062888790362, 'longitude': -73.90829465277385}",7,4.5,11103
vN1CYP0WNSPfdmZAstfdOg,Sabor A Mexico 2,233 E 77th St,"{'latitude': 40.772556, 'longitude': -73.957035}",202,3.5,10021
BZcG-xN3DCxlfhckBZYeuw,Pio Pio 7,210 E 34th St,"{'latitude': 40.74534, 'longitude': -73.97761}",869,4.0,10016
WV4wYPAGb3W69MfBqIZDHg,Dos Toros Taqueria,555 8th Ave,"{'latitude': 40.75468, 'longitude': -73.99214}",72,3.5,10018
j9a6xr78a6tPBblKvvBJew,The Cactus Shop,231 Kent Ave,"{'latitude': 40.71672, 'longitude': -73.96543}",41,4.0,11249
GVc1Eh-Welogn5qgaK-PFA,Tamale Lady,37 E 39th St,"{'latitude': 40.750843, 'longitude': -73.9801865}",4,5.0,10016
wOvCuvf0ftfTxQ-8NJ6V4A,Xochimilco Mexican Restaurant & Bakery,321-323 61st St,"{'latitude': 40.78872, 'longitude': -74.01255}",26,4.0,07093
z4pKyIi2HJcbf9xvHaktDg,The Rooftop at Selina Chelsea,518 W 27th St,"{'latitude': 40.7504133, 'longitude': -74.0034186}",1,4.0,10001
60sLpAHHl-IvANGTRzfCow,Tacos Grand Central,711 2nd Ave,"{'latitude': 40.7476230390695, 'longitude': -73.9740906903076}",55,4.5,10016
gTlgBbwKW8XPxllVEQLRCA,Tiny's Cantina,229 Flatbush Ave,"{'latitude': 40.681255, 'longitude': -73.97520649632989}",57,4.5,11217
6AJwsgXr7YwsqneGVAdgzw,Las Catrinas Mexican Bar & Eatery,32-02 Broadway,"{'latitude': 40.7614214682633, 'longitude': -73.9246649456171}",441,4.0,11106
UBqLK5kg0kT72CIaBYa5Zg,Patron Mexican Grill,608 9th Ave,"{'latitude': 40.75923, 'longitude': -73.99173}",480,3.5,10036
j4dGkqL-OK9YH8Sl2eOWEg,5 Burro Cafe,72-05 Austin St,"{'latitude': 40.7192464187592, 'longitude': -73.8422552802263}",1544,3.5,11375
RemvTpxalDjSew5HwmNzUQ,The Dead Rabbit,30 Water St,"{'latitude': 40.70329, 'longitude': -74.01102}",1829,4.0,10004
NMvGg6AwvEMUEjIF1z9Ghw,Puebla,88 Essex St,"{'latitude': 40.717988, 'longitude': -73.988314}",34,3.5,10002
qZfJbJPxZUkC66lRldcbGA,Tulcingo Restaurant,665 10th Ave,"{'latitude': 40.762756, 'longitude': -73.993545}",323,3.5,10036
MOZ5R0tqNmO2InOd3eDw5g,Lime & Salt,98-102 Queens Blvd,"{'latitude': 40.789873, 'longitude': -73.8289994}",41,4.5,11374
G2PCaDt_VC4O4w6uRMpE9A,Birria LES,127 Rivington St,"{'latitude': 40.719628849397935, 'longitude': -73.98711402147562}",115,4.0,10002
POGfmcCkuLpkP_Vz98DuwQ,Caliente Cab,61 7th Ave S,"{'latitude': 40.7318059, 'longitude': -74.0035903}",944,3.0,10014
_csLDQow8YzjZJNEeZUMUw,Planet Taco,141 2nd Ave,"{'latitude': 40.72914, 'longitude': -73.98749}",73,4.5,10003
4rAXH_bl_iJ1BwHp7I3rYg,Al Horno Lean Mexican Kitchen,417 W 47th St,"{'latitude': 40.762151, 'longitude': -73.991049}",266,3.5,10036
trOfIBnEr_CxZuLRyGj9FQ,Miti Miti,138 5th Ave,"{'latitude': 40.6786672454389, 'longitude': -73.9791200818081}",1505,4.0,11217
r2eXF4w9e8_V3RQTTPTfKw,Eastpoint,25 Ave B,"{'latitude': 40.72228, 'longitude': -73.98311}",90,4.0,10009
W87C7jAakZL1GkV5kzb5XA,Pinks Cantina,203 Chrystie St,"{'latitude': 40.72229, 'longitude': -73.99189}",32,4.0,10002
Jh6bSOaw0ftGh9ONiwr7nA,Los Tres Chilitos,456 Central Ave,"{'latitude': 40.75021, 'longitude': -74.04619}",232,4.0,07307
YgVUJg4-aUsSu9dLhfF-3Q,Pinks,242 E 10th St,"{'latitude': 40.7287913560867, 'longitude': -73.9845903217793}",240,4.0,10003
EAN8rXqdrgIYsFNxUDVX-w,Limosneros,366 Union Ave,"{'latitude': 40.7114012897548, 'longitude': -73.95103148532137}",12,4.5,11211
vj-kTW34lV2ePesZRUUy0Q,Taqueria Mariposa Rosa,55 Grove St,"{'latitude': 40.733207, 'longitude': -74.0035415}",7,4.5,10014
4jucppz-BA0MiY06DjuBYQ,Frijolito's,3446 Broadway,"{'latitude': 40.8234652876854, 'longitude': -73.9524172246456}",171,4.5,10031
8uuMkezIN1c8zGEWkaMRqg,Los Tacos No. 1,136 Church St,"{'latitude': 40.714282, 'longitude': -74.008675}",371,4.5,10007
