Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
FcQA5tV8wlz6jg_UK_s7Hw,Simply Noodles,267  Amsterdam Ave,"{'latitude': 40.7788403, 'longitude': -73.98118199999999}",71,4.5,10023
pPqEu60FMffpiWqk2MCrVA,Hutaoli Music Restaurant & Bar,42 W 33rd St,"{'latitude': 40.748413, 'longitude': -73.9871229}",174,4.0,10001
gDCK63W5_8-tdCCWr92rbw,Shan,191 Smith St,"{'latitude': 40.68524, 'longitude': -73.99133}",54,4.5,11201
53lgp8fFEuK3Yo7yeXc89A,Tim Ho Wan - Hell's Kitchen,610 9th Ave,"{'latitude': 40.75935, 'longitude': -73.99175}",546,4.0,10036
w3wKbjuNCZnYoPOr-FCk5w,New Moon,547 2nd Ave,"{'latitude': 40.742569, 'longitude': -73.977856}",203,3.5,10016
cG9yhk_wkMm7XwR2HcHmrQ,Hidden Leaf,75 Manhattan West Plaza,"{'latitude': 40.7523775, 'longitude': -73.99826159999999}",48,4.5,10001
A-ert0jDRBfku9ogyW_mEg,Spice Symphony,150 E 50th St,"{'latitude': 40.7558937072754, 'longitude': -73.9715347290039}",629,4.5,10022
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,15 Union Square W,"{'latitude': 40.73589, 'longitude': -73.9917}",139,4.0,10003
wurhcLKXD4YJ5XfTxpbE5Q,Grand Sichuan,229 9th Ave,"{'latitude': 40.747413, 'longitude': -74.001052}",486,3.5,10001
8Oo2AtQEPDfxIOnA8wfXoQ,886,26 Saint Marks Pl,"{'latitude': 40.72877, 'longitude': -73.98873}",637,4.0,10003
8YWLuLUKj0t_0_Xv06UUtw,Ye's Apothecary,119 Orchard St,"{'latitude': 40.71945, 'longitude': -73.9898}",181,4.5,10002
z5f--L8_vB_WvSaRca7LQQ,Mala House,22 E 21st St,"{'latitude': 40.73945005575927, 'longitude': -73.98913809999999}",47,4.5,10017
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,13 Mott St,"{'latitude': 40.714167, 'longitude': -73.998803}",1340,4.0,10013
4DInnPhOyvXFbYpUdO0SMQ,Antidote,66 S 2nd St,"{'latitude': 40.714253413118925, 'longitude': -73.96544806659222}",304,4.5,11249
jwKPVep2qZYBUA6SLLQPvg,Legend 72,127 W 72nd St,"{'latitude': 40.77796, 'longitude': -73.9796901}",278,3.5,10023
1dFOF1HPaThSCsdiqR7DrA,Land of Plenty,204E 58th St,"{'latitude': 40.76063, 'longitude': -73.96664}",363,3.5,10022
HR_a2QSA_KJZIakufAJUmg,Szechuan Gourmet,21 W 39th St,"{'latitude': 40.75226532620614, 'longitude': -73.98361050137848}",55,4.0,10018
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,100 W 55th St,"{'latitude': 40.76316041296893, 'longitude': -73.97885444091449}",270,4.5,10019
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,118A Eldridge St,"{'latitude': 40.71839, 'longitude': -73.9917399}",2816,4.0,10002
UBY796Pa8HAuqC2uRR0WNg,Dim Sum Sam,240 W 40th St,"{'latitude': 40.755247, 'longitude': -73.989578}",53,4.5,10018
HPwH6d3yshPeF0pywgDfSw,Jiang Nan,97 Montgomery St,"{'latitude': 40.71681948978749, 'longitude': -74.03873209999999}",68,4.0,07302
8ZBbl3VN-cu6PFOL0D7-8A,Hunan Village,339 Lexington Ave New York Ny,"{'latitude': 40.749688, 'longitude': -73.977171}",33,4.0,10016
i7cKPMXreR4XfTjdpqZ_5A,Emperor Dumpling,818 6th Ave,"{'latitude': 40.74613, 'longitude': -73.99015}",33,4.5,10001
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,811 8th Ave,"{'latitude': 40.7616286634162, 'longitude': -73.98688}",1115,4.0,10019
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,58 E 8th St,"{'latitude': 40.73089, 'longitude': -73.99343}",236,4.0,10003
slMRh4GEu5Mg53kicgmf4g,Four Four South Village,368 W 46th St,"{'latitude': 40.76068, 'longitude': -73.99034}",69,4.5,10036
UaQF4mv6hVjiegkwUvQeMQ,Dim Sum Chelsea,236 8th Ave,"{'latitude': 40.744624, 'longitude': -73.998649}",158,4.5,10011
R3UNnA8EbjhNWBHS0wJ0VA,Grand Sichuan Eastern,1049 2nd Ave,"{'latitude': 40.75831, 'longitude': -73.96636}",274,3.5,10022
rYw5rQbWRX9buZHZbxqWdA,Congee Village,100 Allen St,"{'latitude': 40.7187, 'longitude': -73.99031}",1740,3.5,10002
8ig0yf0003DAp4YOGTlbVg,Spicy Village,68 Forsyth St,"{'latitude': 40.71695, 'longitude': -73.99327}",801,4.0,10002
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,61 Lexington Ave,"{'latitude': 40.740829, 'longitude': -73.983474}",509,4.0,10010
YvAeVNrMQGim9VTkilwUgA,Chinah,100 Maiden Ln,"{'latitude': 40.706649, 'longitude': -74.007166}",77,4.5,10038
shwaY4v3fx9tjalvHVIBxQ,Tengri Tagh Uyghur Cuisine,144 W 37th St,"{'latitude': 40.75246221952214, 'longitude': -73.98871967056284}",81,4.5,10018
GAFqRBlqZpLK2vYbiqzYhA,Peppercorn Station,66 W 39th St,"{'latitude': 40.75266, 'longitude': -73.98512}",73,4.5,10018
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,139 E 45th St,"{'latitude': 40.75322, 'longitude': -73.97399}",156,3.0,10017
g512kssHLLTdDbUJHTmJFw,Stick To My Pot Potsticker,224 W 35th St,"{'latitude': 40.75202, 'longitude': -73.99121}",241,4.5,10001
iSjPBJRiWqrgxW7ZM3CGig,Birds of a Feather,191 Grand St,"{'latitude': 40.71442, 'longitude': -73.960441}",560,4.0,11211
2J3--ZI6CcoYLWSYYVdt7Q,Milu,333 Park Ave S,"{'latitude': 40.741084, 'longitude': -73.985324}",186,4.5,10010
KjN7kiCP4kZbt1dj8w3A3g,Steam - Shanghai Asian Fusion,470 6th Ave,"{'latitude': 40.735570389859696, 'longitude': -73.997784032187}",73,4.5,10011
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,311 Church St,"{'latitude': 40.719623, 'longitude': -74.003904}",841,4.0,10013
MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,177 Prince St,"{'latitude': 40.72645222833495, 'longitude': -74.0017973317552}",447,4.0,10012
Puyzn1gagH9TsJz7EBJs3g,Baji Baji,145 1st Ave,"{'latitude': 40.72821421354205, 'longitude': -73.98516918819301}",58,4.5,10003
